hidden_layer_sizes,alpha,learning_rate_init,label
265,0.18982932081744616,0.0005815904307309815,-0.6
350,0.00040930725927918886,0.0002838997010301185,-0.5374999999999999
590,2.4454777885819703,0.03534984629484837,-0.6083333333333333
819,0.00030446509097903823,0.00035253703904653466,-0.6916666666666667
467,0.0984448306433779,0.04322738594382567,-0.6833333333333332
389,4.761948784364887e-07,0.03310674262733724,-0.6375
259,1.0643422698771812,0.003658381296988533,-0.5416666666666667
201,0.00047390896104001796,0.007997617496927166,-0.6
719,4.424057578223471e-06,0.15245775730543024,-0.5125
820,7.749251965411465e-06,0.0005674285639286498,-0.5625
412,6.868955457789193e-07,0.037645437569740925,-0.5208333333333333
975,5.911223516809021e-05,0.000359782244168755,-0.6
217,0.15362712410367124,8.174899783910783e-05,-0.5833333333333333
266,0.4237183320940519,0.04811623107381034,-0.5833333333333333
856,3.4070488989071705e-05,6.820446878377048e-05,-0.5458333333333332
587,5.943595667058737e-05,3.635989164520868e-05,-0.4708333333333333
462,8.932101610991688e-07,2.037360891827353e-05,-0.5
742,0.0053404975804386395,8.390044019408822e-05,-0.5833333333333333
108,0.06357551224848638,0.4292920547962468,-0.5458333333333333
387,6.5483552291655975,0.0001570983810204717,-0.5
992,0.01438321812919614,0.0016581731170726712,-0.5958333333333333
550,0.0036176954773897273,0.009670212581424156,-0.6541666666666666
670,0.045086086382132705,0.0015727838035452652,-0.6541666666666666
890,0.0017098251880180166,0.3318011956701358,-0.525
471,0.018880466394737196,0.010685812686181803,-0.5708333333333333
657,0.0001407344974890505,1.1416427203376361e-05,-0.475
753,0.001359592730641486,0.1433109535251286,-0.4875
924,1.1131843401943683e-05,0.003153343429175421,-0.6666666666666667
504,1.1550485170313673e-07,0.0009136177434653109,-0.6208333333333333
807,0.008956748393968983,0.017087952326079497,-0.575
83,0.00019974616339225905,0.09247441427973498,-0.5666666666666667
308,7.011228669348076,0.004255282407690708,-0.5541666666666666
646,0.5075355810331009,0.0009598548460952299,-0.5166666666666666
583,1.9815265574437697,0.0001782938132254583,-0.5916666666666666
348,0.0005729358718835058,0.021271889713080847,-0.6375
441,0.09776255670167895,0.005171149944933652,-0.5333333333333333
152,0.0031717230377826798,0.0005320547307663903,-0.5541666666666667
512,0.03196348497461302,0.10125455765167733,-0.5625
929,0.36843061960358914,0.29855935440826026,-0.5
800,0.0005168689241695125,0.00024387770739002604,-0.6125
347,1.722691953448868e-06,0.05921809950783361,-0.6458333333333333
697,2.0823925819209156e-05,0.021448019851563346,-0.5875
624,1.2273746923547442e-07,0.00218377050046948,-0.6375
272,9.97375435590203e-05,0.005923167756768174,-0.6666666666666666
778,0.2661219756655994,4.49864745799768e-05,-0.5125
552,2.432963348187906,1.1630340613748758e-05,-0.5166666666666666
851,1.0950952019633142,0.00011641125135056636,-0.425
210,0.00022377146913587538,0.0009840583703726777,-0.5333333333333333
394,0.1484841932479784,0.0002728468552019585,-0.6166666666666666
725,2.0870333640348474e-06,2.8035983728899174e-05,-0.4958333333333333
613,0.007545305695580241,0.00050994720494125,-0.5583333333333333
167,0.002261642262727693,0.0138569669542926,-0.6083333333333332
436,5.510938154849321e-06,0.03290220826411492,-0.6041666666666667
687,0.0009206915333870889,0.22800422609896595,-0.5416666666666666
959,0.03169011616229892,0.4855381248276547,-0.6583333333333333
485,3.4874444759033576e-05,0.0024881725863754723,-0.675
548,0.0658840801744396,0.007664383948746419,-0.55
866,1.132691633779553e-05,5.665404216550168e-05,-0.5041666666666667
318,4.843121700233494,1.7637606972471617e-05,-0.475
56,0.0164436448719751,0.0016329616748887283,-0.6208333333333333
762,2.5441774466972057e-07,0.00041118363184595904,-0.5041666666666667
589,7.517074448614679e-05,0.0507956932137946,-0.5333333333333333
247,0.0010841693884488912,0.0001438986942880288,-0.5333333333333334
383,0.00028822360331582015,0.19299243172282163,-0.5125
919,0.7763404907606132,0.03287344835518124,-0.5791666666666666
473,3.2683972237547874e-05,0.0029475100213209354,-0.6124999999999999
505,2.4396643230853957e-06,0.00010194993996317539,-0.5833333333333333
483,2.681761643893228e-05,0.000788951934499647,-0.6166666666666667
427,1.2784601713836143e-05,0.00019364063386041896,-0.4791666666666667
541,4.566488440945612e-05,0.00033684249926608617,-0.5708333333333333
288,7.250810401999418e-07,0.0006674840347845748,-0.5666666666666667
623,0.0006320564223780299,0.002362059335377309,-0.5708333333333333
373,0.00030729417079516046,0.0010815769511233952,-0.5625
459,0.004531087369903303,0.004298988994366639,-0.6874999999999999
456,0.008822172404694986,0.07745361965400654,-0.5166666666666666
327,0.0049105419470108005,0.004485593480329625,-0.5916666666666667
239,0.0019303574574588932,0.0013013675952934882,-0.5958333333333334
174,0.025342930881285117,0.007471622100030881,-0.6791666666666666
569,0.1214106078672878,0.025337509612603892,-0.5916666666666666
413,0.00014218061015489636,0.012305057944371648,-0.6375
649,0.011730798204365624,0.14010280685653723,-0.5875
129,0.0539116625579152,0.0034183738140951725,-0.6166666666666667
724,0.2388783768006161,0.015888126097492305,-0.6124999999999999
521,0.004925972608178193,0.006122785490013479,-0.6333333333333333
979,0.0027346845142433625,0.009930353935569083,-0.6541666666666666
353,1.3938094355865625,0.0633367711879986,-0.6458333333333333
682,0.0007787057192125554,0.10215420052172791,-0.5458333333333333
603,0.07484851538099503,0.045839336587404085,-0.5833333333333333
402,0.6267502955058207,0.0019721400794452107,-0.5958333333333333
819,0.0015529568493055617,0.000430631300793874,-0.6541666666666666
296,0.00040253825231638976,0.0006863129822879596,-0.5833333333333334
705,8.921500839225871,0.33275806874629965,-0.5
787,3.766439318084256,0.00021488505881207392,-0.5291666666666666
633,0.00013861687203812212,0.0013194040188910872,-0.5708333333333334
661,0.03982922626741273,0.023228014023888136,-0.6166666666666667
441,0.020711204705211043,3.0086277300912338e-05,-0.6
840,0.18843583835662864,0.0001334942702821533,-0.5625
745,0.003700597769927967,7.477647679814573e-05,-0.5041666666666667
897,0.012300181050689266,0.0040402935263940485,-0.6416666666666666
567,3.876086225650736e-06,0.0003071543660379321,-0.6333333333333333
