180,0.005932989540286627,13,0.1884422203358937,-0.5089361702127659
82,0.08285159102635417,21,0.005114387816122649,-0.5535290447370063
121,0.0012696503457294839,6,0.055587774841359995,-0.5
138,0.00467071625448441,33,0.006871341776230647,-0.5
40,0.3650779718529146,32,0.019130687616716095,-0.5601828164971611
77,0.0011185503379337086,36,0.1218525620901981,-0.5
149,0.12062749421045534,28,0.027332600261780193,-0.560028077619018
71,0.07081060838559801,28,0.00033676280486428687,-0.5442948357979243
192,0.0010366983057147705,25,0.00017132075286073356,-0.5
176,0.009553748028544026,6,0.00030177734904293484,-0.5257332418210936
193,0.07662866863218046,32,0.7783492365388057,-0.5591075476799567
94,0.0018197488124502856,22,0.002166487758882556,-0.5
71,0.06800782736682631,15,0.00020245186586860048,-0.5655134044633015
122,0.14449853215593847,25,0.00011886003503686461,-0.5603375553753042
176,0.013047264921982734,23,0.2782700500687179,-0.5248241509120027
179,0.07459202293245312,35,0.00024903273295665956,-0.548055156922693
121,0.306079858398736,38,0.10439689068764574,-0.5423922131403257
199,0.0011340988827653637,4,0.00010419823981783189,-0.5
113,0.001858991064703726,13,0.00024730674977281993,-0.5
37,0.006697992299223816,27,0.002099606152468107,-0.5
55,0.7839287793719932,16,0.0006693525723799656,-0.5571460660136021
22,0.027816793344907463,17,0.0012926620040154876,-0.5
141,0.027321186027001575,10,0.00011292857374505286,-0.5636952226451196
146,0.030165768236243996,9,0.0007439074162094452,-0.5455019654333313
99,0.017751773950954113,10,0.0006524822035905851,-0.5237488820947984
59,0.040425308625343166,2,0.0035450940339797677,-0.5556795823714149
159,0.252872504824799,18,0.015300126847281256,-0.5749840893492232
162,0.9633751146712634,18,0.014626008319331972,-0.599008132110397
161,0.7942199780420812,19,0.01861435248439089,-0.5612352072544249
159,0.4249985430063287,12,0.01151006377725738,-0.5501599384372204
165,0.23125427299450632,19,0.03928625306473098,-0.5590846696200162
133,0.5790968631007924,19,0.3683742478261146,-0.5459046192882844
155,0.1640466882883386,14,0.06829012049693524,-0.5603261163453339
131,0.8830258578015527,7,0.00662093270715968,-0.5660250410765167
166,0.5016769888890539,30,0.011484680050892131,-0.5549840893492232
188,0.2285937789014142,21,0.004872451707921904,-0.5571117489236912
111,0.04819176292867319,25,0.026975427881939695,-0.5442948357979243
172,0.25095663840487437,17,0.06265425138743294,-0.5522990370416588
88,0.11195084830381731,23,0.1329209311384505,-0.5603261163453339
185,0.5847964876926112,30,0.5013580907404711,-0.5448636675609908
153,0.984988603287742,11,0.009065112321034215,-0.48813689399138954
197,0.3312056494168034,8,0.02058336326784643,-0.5794284644662133
198,0.3592400164326133,1,0.03290538508055618,-0.5785308125870926
199,0.004320103198657266,8,0.18093997156742722,-0.5
184,0.16462980123871684,3,0.003993713093057656,-0.5500166385890477
172,0.09539397800418954,5,0.0026441275685193544,-0.5512580853143654
143,0.04680921786662752,14,0.08736140978680317,-0.5322990370416589
108,0.6666355406240676,5,0.001468357531907598,-0.5703261163453339
193,0.4250659636148497,7,0.04223266268678054,-0.5773008048917452
81,0.06011012939038319,15,0.023539139806920416,-0.5535290447370063
132,0.018421741877214327,12,0.2406496983544275,-0.5225417524593914
124,0.002279777763788097,23,0.008231692973821696,-0.5
177,0.1796996627494517,26,0.015273756830257966,-0.5500051995590775
14,0.12174604709017993,34,0.549359561749668,-0.5
101,0.3308157993628042,37,0.0010647918135050977,-0.5548522285310206
150,0.003778220463800242,21,0.1593297639916126,-0.5
115,0.977951144195072,9,0.04888031631128693,-0.5389299307418731
191,0.008157208066267881,1,0.006217304022961644,-0.5465886732805058
44,0.44800910179047587,29,0.08914357781012211,-0.5439545766519
71,0.0213879418146937,16,0.002602833514563078,-0.526963249516441
138,0.013461504682018536,39,0.021407051128612596,-0.51
166,0.6954443604145389,3,0.003925941940872848,-0.5582098958008361
91,0.09156313386466242,13,0.8455523693072433,-0.5264224953723924
199,0.2936174089014177,20,0.015532016130434544,-0.5359046192882844
126,0.0619750273303548,6,0.0016412726416279826,-0.5364224953723924
180,0.3400357518092554,1,0.035539972433696033,-0.5774555437698883
198,0.2105804828408443,3,0.029350105556725275,-0.5705037332834176
172,0.13747115705379243,9,0.0544816131720079,-0.5614013851625382
184,0.5277160518106901,4,0.0123368903668005,-0.5649840893492232
161,0.7438688044493755,11,0.0005111537098161291,-0.5571460660136021
193,0.37566818930471524,7,0.03289869881618312,-0.5694284644662132
147,0.03562488977052777,2,0.0801853636696565,-0.5482327738607766
187,0.8862716697001963,24,0.23839255864134784,-0.5580437178927228
170,0.1783891173497076,17,0.12509946991311705,-0.5601828164971611
180,0.999549634236181,32,0.0078297858423453,-0.5518040390174913
194,0.2890335163665925,5,0.005370639432273479,-0.5501713774671908
118,0.5760332969896623,8,0.010406459950226278,-0.5421328591335455
154,0.20814406248686332,27,0.01663005951244804,-0.556802271167405
139,0.10523043798285804,12,0.025473476068126857,-0.5523219151015994
167,0.08094391531829372,15,0.3560421968527514,-0.5792508475281297
128,0.0778699393557633,18,0.6110618551436681,-0.5514013851625382
136,0.012128875958587056,22,0.33366271883879517,-0.5089361702127659
144,0.13454464688792003,14,0.00046669190740739633,-0.5341400969197811
158,0.024248076222105903,20,0.1099448737497124,-0.5465657952205654
168,0.04649298516499511,15,0.43777586495607446,-0.5685079345271521
163,0.036374801711694424,16,0.0009165438227245271,-0.5646043135542106
175,0.4670027877221361,10,0.0019148517873706701,-0.5501942555271313
102,0.06662622155782977,18,0.06892188242045375,-0.5594284644662133
150,0.05593528167050217,13,0.6608619003055473,-0.5444495746760675
29,0.09653797917989558,22,0.18360062534221475,-0.5216212225203303
182,0.25731181314784735,11,0.0030297698593213665,-0.5521442981635157
96,0.40044364339717214,24,0.013003077395657977,-0.5469798881054886
57,0.08598165875280148,19,0.00013099410965626999,-0.5615675630706516
188,0.157226713345277,15,0.15359243976294568,-0.5672779268318047
78,0.8486918233307804,8,0.02017117125269527,-0.5904113891142031
75,0.6325865550732864,8,0.04620272729919498,-0.5580322788627525
51,0.001347298654475236,6,0.020545376180429453,-0.5
61,0.8217390996499129,4,0.0046069287839218724,-0.5553859112747239
68,0.4901391653810226,10,0.009145305604385154,-0.576082236226368
85,0.0033410304104908996,9,0.006159564898468712,-0.5
133,0.0031200454474314024,20,0.10872790162735313,-0.5
87,0.0015179711669812352,7,0.004069095888430536,-0.5
175,0.006918803215030254,32,0.0006855379085119645,-0.5
103,0.001068370614537984,6,0.0009707508421935299,-0.5
166,0.26954734814956594,21,0.0347693628889965,-0.5471346269836317
92,0.0020641988314055596,11,0.0014902682179319018,-0.5
185,0.09867738747530405,10,0.10303280443767222,-0.571389946132568
30,0.07454802796104501,34,0.10104498087394763,-0.5067970716083277
133,0.14072683888590196,4,0.013452453941110097,-0.5694399034961835
11,0.0013428696614336518,11,0.0001786147022650761,-0.5
27,0.00591557260511253,39,0.0006144521267363831,-0.5
85,0.002513031416034221,4,0.0005069277451534076,-0.5
53,0.6006816206264785,35,0.12973280551517388,-0.5371689440735425
143,0.13305311810892836,7,0.00221204565191289,-0.5605037332834175
110,0.0024729745434832126,16,0.00010990185381985957,-0.5
190,0.030201758712509786,5,0.00022115300745508573,-0.5655248434932718
84,0.004295135432797756,27,0.16560808863775395,-0.5
24,0.029723887016806602,15,0.0852847113724465,-0.5
115,0.001736476428668736,35,0.015349164331300602,-0.5
97,0.10965788263487274,11,0.004713084107740227,-0.5592622865580998
195,0.4985700364649652,2,0.6770962862146839,-0.6097493812524697
195,0.8751593085125294,1,0.7326775435484272,-0.5912580853143654
156,0.9062078138678582,2,0.8301358437207292,-0.5828793078346957
199,0.4459256660019859,1,0.9488588778152649,-0.6014242632224788
159,0.3686190671860842,1,0.4075316615850791,-0.5582098958008361
197,0.015299337461620075,15,0.3427241088648016,-0.5326850523075644
177,0.24396255060217856,26,0.0380403483877979,-0.5480437178927227
71,0.05174297127544988,19,0.3492556010835118,-0.5397916016721782
127,0.5480576980883299,24,0.7896434407104124,-0.5571346269836318
144,0.2093589412445307,8,0.04137723934510782,-0.5714128241925085
198,0.4746234194401931,1,0.21533039134296336,-0.5682213348308063
