C,gamma,tol,label
3014.42299908394,0.006975033451302682,6.898942305615943e-05,-0.7066666666666668
20.84696711144265,3.9029384580915556,0.09819010700805542,-0.5669811902559359
81.44928799581977,1.2434119785107588e-06,0.08521799098415514,-0.5
0.22146272161112002,4.721667366521233e-06,0.0015607195464020231,-0.5
332.8731934425679,3.442245496495898,0.007159058228647666,-0.5796623496762257
2119.964439275639,0.0020679642722702587,0.07515767804498644,-0.747081406105458
0.03717303443182368,0.014008847719141451,0.0003716584154235648,-0.5
203.35587654857218,0.35042447964267676,0.006804955249679801,-0.6372201665124885
5.901667975052604,0.0007774419123819404,0.000405957712483042,-0.6306475485661425
2.2285014486625934,0.011121532828442592,0.00013592830981788627,-0.7472386679000925
0.017751879033240287,4.425489759950791,3.3419080072520025e-05,-0.537654949121184
0.06357760996452078,0.06763406167185276,3.6850587715869476e-05,-0.5633487511563368
0.021744320229641987,0.0155651161851708,0.0010305197335186724,-0.5
0.14783878667440065,0.44710549132175464,0.019589240383249548,-0.7376164045636756
76.1095751967082,0.03320696500918661,0.01532221752226339,-0.7427798334875115
7.4021494329686135,1.4732580390718381e-05,1.4618529198596166e-05,-0.5
0.007047332537405304,0.1733029279591164,0.002039218667095496,-0.5
2.6127936391957847,1.8515503307278227,8.10458680462042e-05,-0.6253900709219857
1.282612698005368,1.0617218212702089,0.06516349409300673,-0.7087711995066297
0.0028062946507042327,0.01294590883460689,0.0007511879654641982,-0.5
3544.8284238084134,0.00030352526586506734,0.00014831961400286347,-0.7350847980265186
0.6738915503156121,0.0005229101920594463,1.0115267509885014e-05,-0.5
9240.500365006039,63.070884583805864,0.00014782161979966975,-0.518936170212766
30.543228580966563,6.397789049863325e-05,0.003278504949043049,-0.5
0.5423800843534057,0.0014766413418986902,0.03021029191561849,-0.5
537.7415886273925,0.0025716100297579806,0.00024653025021854495,-0.7502266419981499
463.74534443798217,9.832381096783164e-05,0.0002394232659510516,-0.7472371261177921
780.4900591036949,18.21833783820944,2.2291641633289805e-05,-0.538205365402405
13.35145290943235,0.0037946696834194344,9.932538002668314e-05,-0.7493879124267653
8666.039261630794,0.002903878654320373,6.940290931777353e-05,-0.7202605612087574
