max_iter,learning_rate,min_samples_leaf,l2_regularization,label
92,0.002841440069619737,39,0.004768194663329814,-0.5
13,0.0845640061815796,20,0.09047201191561685,-0.6458333333333333
25,0.007789231166689736,13,0.006920368872021268,-0.7
181,0.3010618283282495,35,0.26997070528821576,-0.5
175,0.011192575349102533,8,0.10344542205501828,-0.6375
14,0.001693688037663996,21,0.0024034610889487346,-0.5
180,0.283853588335962,31,0.00022469880195849298,-0.8291666666666666
93,0.03835940086711396,15,0.5820714620385988,-0.725
148,0.23415325333326698,24,0.03507714135016017,-0.825
89,0.05540874715576606,32,0.6789603933288506,-0.5
162,0.05994874612704934,21,0.7906967616193042,-0.775
89,0.08923064390639497,29,0.0014356615203178105,-0.8291666666666666
145,0.002988014722745156,9,0.009659058358807995,-0.6541666666666666
174,0.025767885721297665,12,0.02421234839392273,-0.7041666666666666
104,0.00484612513009691,18,0.028622151431753565,-0.6708333333333333
81,0.19981326077626624,10,0.010890429887758247,-0.7833333333333333
184,0.04812816761242355,4,0.21638255325277983,-0.6875
20,0.008178422899125716,31,0.0013492915840644284,-0.6458333333333333
54,0.177688637386729,10,0.00032959754649872415,-0.7458333333333333
143,0.1284456577589174,20,0.024128980559991686,-0.7666666666666667
51,0.8581584106069343,28,0.00013682644175785203,-0.8166666666666667
123,0.956290229230488,26,0.0003961722427103128,-0.7416666666666666
197,0.4938209202284235,39,0.00011130709803366526,-0.5
66,0.019750626265068735,35,0.0007873152123050011,-0.5
123,0.49449286483399896,29,0.0002809479143259082,-0.7541666666666667
123,0.10844209639092721,36,0.002404094362056499,-0.5
35,0.4412723676472337,25,0.0007811445702335082,-0.7833333333333333
72,0.08833034843825813,33,0.00016161753924101243,-0.5
108,0.018401807762491187,40,0.0022031245371222363,-0.5
195,0.7577980477621568,37,0.0006364673202508483,-0.5
109,0.3208832033601756,29,0.004290023381925453,-0.8
134,0.1430897548530702,23,0.004607797182939307,-0.7875
161,0.07879885264324644,17,0.0012398714411825094,-0.7583333333333333
35,0.03029770534644897,38,0.0002007834297770664,-0.5
57,0.32222457869826804,33,0.0014274415784434765,-0.5
95,0.012815310313207805,27,0.00047020442363594994,-0.6833333333333333
77,0.001154243115268528,30,0.00010909927703252273,-0.5
160,0.6122261306720013,23,0.06849943491312076,-0.7833333333333333
45,0.19231314381766296,34,0.0002085963039496595,-0.5
133,0.04352430026671284,18,0.014854950494717446,-0.7708333333333333
87,0.06685740184550515,14,0.002817450716253215,-0.7333333333333333
98,0.3064236452361116,2,0.007310012895089955,-0.6833333333333333
117,0.10015376598160788,22,0.003948798084091304,-0.7416666666666666
176,0.004844056298367681,26,0.06050460736292011,-0.6666666666666666
65,0.035283161594051905,30,0.0010915822630720934,-0.7416666666666666
168,0.2371956125779977,6,0.0006547957467190265,-0.7708333333333333
184,0.15218582999745228,32,0.21302695636202393,-0.5
85,0.020892193872733385,19,0.015237723734902491,-0.6791666666666666
137,0.01178661293504485,16,0.0018680895776230755,-0.6666666666666667
154,0.06877058213329827,40,0.0005411179096252532,-0.5
12,0.04942608611752888,24,0.000275346290110476,-0.6624999999999999
104,0.4021219885337743,12,0.007032144030795983,-0.7458333333333333
115,0.6298794679693587,36,0.0029810650024753417,-0.5
200,0.22705459582793489,27,0.000378175803593524,-0.7833333333333333
26,0.11675083848209404,32,0.001010566202050992,-0.5
192,0.01522188325095438,21,0.00021653197261040352,-0.7125
150,0.008007802716929163,35,0.5202456464481761,-0.5
76,0.0022344671585096563,30,0.0001250226327672478,-0.6541666666666666
65,0.026101033483787575,38,0.0015930569483882217,-0.5
129,0.006412196102159071,28,0.03848433922663625,-0.6958333333333333
44,0.16611668572812138,24,0.13542374131416549,-0.8416666666666666
47,0.15808901555425764,25,0.12899051839539474,-0.8083333333333332
37,0.08676974476336498,20,0.4787145712315293,-0.7208333333333333
23,0.3795272604948187,14,0.3401097998812119,-0.7291666666666667
19,0.9842983313519766,7,0.13754501175624062,-0.7458333333333332
61,0.26424163821772517,22,0.8442510324619902,-0.7541666666666667
91,0.6102210369454815,28,0.010159721819460328,-0.8
30,0.05289292582026049,31,0.018640797266160285,-0.7916666666666666
40,0.17121802634653663,34,0.0008291676590665072,-0.5
99,0.03791897625909475,25,0.005724075654810116,-0.8
55,0.13720554952877098,23,0.04575261784830295,-0.7958333333333333
71,0.1081532633596599,19,0.08497125052170128,-0.7416666666666667
140,0.8222045661012516,27,0.0001582810199962336,-0.7541666666666667
83,0.4996965387537842,29,0.0031109195669297473,-0.7833333333333333
