max_iter,learning_rate,min_samples_leaf,l2_regularization,label
22,0.005009047628329344,11,0.08546894065169157,-0.6625
169,0.017171747459195436,24,0.00033527082013166156,-0.6583333333333333
116,0.09482835663874777,37,0.037610437941382975,-0.5
63,0.030176810776690155,7,0.006759232706917989,-0.6833333333333333
56,0.19969915113595685,19,0.0006744333237867541,-0.7333333333333333
139,0.036770887960452275,26,0.0009532002867891011,-0.6416666666666666
123,0.007953601001368577,27,0.22593436590633106,-0.6458333333333333
58,0.0012271375304236443,39,0.00016300369103511202,-0.5
143,0.0027898169917655313,14,0.10006637092646402,-0.6583333333333333
176,0.026780054654265285,21,0.006621479457664418,-0.6333333333333333
183,0.00295214177019407,17,0.013178285741255775,-0.6708333333333333
192,0.034533683195605326,20,0.003722504745995294,-0.7208333333333333
75,0.09199383160182609,6,0.000381874030870908,-0.7499999999999999
195,0.6366053805033286,20,0.42372841120918786,-0.8208333333333332
133,0.00409183962894731,36,0.23056043229354367,-0.5
140,0.004971778440646172,12,0.012542893790924367,-0.7
113,0.018687202792623245,19,0.06530967187987466,-0.6833333333333333
107,0.035879845694942084,19,0.17514971375016786,-0.7416666666666666
173,0.0016316057008411693,38,0.02496845117719619,-0.5
17,0.33013848941151513,19,0.0008067208142988904,-0.6875
84,0.6297843657087836,1,0.7127971883135009,-0.7333333333333333
89,0.10030689883448698,1,0.970699635169626,-0.6625
43,0.8910021326899029,5,0.0018607626044976396,-0.7124999999999999
85,0.43870264456221325,33,0.5396680176946722,-0.5
36,0.09696502513661084,6,0.0001313862205122263,-0.6791666666666667
93,0.9930533181359436,30,0.0002625566596636044,-0.725
75,0.1963043156263475,10,0.0018544729842818494,-0.775
159,0.21536580005130998,15,0.0025115783232909934,-0.7875
155,0.23016988091159096,15,0.0029207211246000627,-0.8208333333333332
157,0.5431029661957881,24,0.023712410911214406,-0.7416666666666666
198,0.05374778740700717,10,0.3846831070350109,-0.7458333333333333
156,0.27901617258247113,15,0.05676758624122761,-0.7916666666666667
198,0.009799425207939154,24,0.0047348940880250654,-0.6875
187,0.14517428277148975,22,0.02107845933348284,-0.6958333333333332
168,0.7149087000371278,29,0.113153494030595,-0.7166666666666666
124,0.06461840891307793,3,0.0010756893141689922,-0.6875
164,0.38129495787277784,8,0.0005014424401317189,-0.7833333333333333
144,0.14374918581550739,13,0.03447326878864581,-0.7125
178,0.4928353932229944,26,0.007849763803205618,-0.7499999999999999
132,0.26557252179001556,17,0.0012765030968235665,-0.8041666666666666
147,0.7565694191227503,17,0.0036072340716708224,-0.725
100,0.05149187519842743,23,0.0002236218768706781,-0.6416666666666666
189,0.011090373368370965,28,0.014795541833594055,-0.6791666666666666
121,0.1562445037893623,32,0.00010128591173931438,-0.5
197,0.01868769227894088,11,0.0057914718692470965,-0.6958333333333333
150,0.07876042081015161,8,0.0005749837584092676,-0.7208333333333332
183,0.9462225951492125,25,0.16968560631263255,-0.7291666666666666
133,0.02660922000773106,13,0.04557198349036924,-0.6916666666666667
178,0.38035997921985426,16,0.01014209795475399,-0.8083333333333332
170,0.001028560539383742,20,0.3483506443848959,-0.6708333333333333
127,0.11601636014869784,4,0.0026672134066254597,-0.7208333333333333
151,0.24060003147770462,35,0.001462823769396171,-0.5
108,0.17387918544450912,22,0.10740181580458817,-0.7124999999999999
113,0.5929741165725763,18,0.07508866478490941,-0.7749999999999999
163,0.32038984112428204,27,0.0004149476447055586,-0.75
65,0.0432617475137707,32,0.0007358448164176712,-0.5
193,0.07486920609228366,40,0.03541575712450274,-0.5
138,0.007011343294456649,21,0.9768762265928144,-0.6583333333333333
183,0.002024704077494641,14,0.003628648606568813,-0.6583333333333333
139,0.12821276295833012,9,0.01631857675442796,-0.8083333333333332
49,0.023687931205654128,12,0.0077651684218390206,-0.6916666666666667
174,0.01425751422660271,30,0.30540312049325385,-0.7083333333333333
153,0.46004319627402235,3,0.706046660674185,-0.7291666666666666
26,0.7962323670334364,15,0.14186578698375368,-0.6791666666666667
163,0.3311041796700285,18,0.00017205009584316805,-0.7875
139,0.11695586854159631,9,0.016838551998450257,-0.7791666666666666
97,0.22044075883536457,6,0.010745276317217115,-0.7916666666666666
115,0.11643347219186873,11,0.0020007921437068888,-0.775
131,0.06337612395676397,7,0.005323995537106392,-0.7791666666666666
