hidden_layer_sizes,alpha,learning_rate_init,label
64,0.0009106078674544915,0.00014504618569453459,-0.5
59,0.00038281913214888803,0.005911745295888716,-0.6472727272727272
186,4.034041064836025,1.2747608064152014e-05,-0.5
177,3.9142210953912256e-05,3.2698630404872304e-05,-0.4794949494949495
125,0.029551413318431363,1.1327144029522311e-05,-0.4867424242424242
115,1.2695025813700536,0.05302624991483463,-0.7157575757575758
185,6.384427130505725,0.0009657279886757767,-0.5767676767676767
173,2.490205769851361e-05,0.0533927375946716,-0.6010606060606061
167,0.0029222640862484085,6.767114393893866e-05,-0.6133838383838384
50,1.0116020589723729e-05,0.04500730362892042,-0.688459595959596
61,0.00037823793752711157,8.356338004961419e-05,-0.6412626262626263
56,6.363647139977543e-05,0.0007724115403388634,-0.654621212121212
122,0.0014285569211697823,0.022117357232390968,-0.7310858585858585
152,2.6187715956722377e-05,0.04919207000042504,-0.6820202020202021
137,0.00011459891753508493,2.8442731377764696e-05,-0.4777272727272727
56,1.4443720227166437e-05,0.046691555469161095,-0.7233838383838384
180,2.652685126498787e-05,0.08006080670770434,-0.6409343434343434
70,4.960951257966105,0.05261342641699737,-0.6219696969696968
197,0.34932913663913256,0.00016054739305953856,-0.5968939393939394
73,0.004500900252287724,0.001995090249965144,-0.6908080808080808
94,0.035018070120119635,0.012322860837537919,-0.7073232323232324
91,0.1323999258408781,0.016547559252371585,-0.7503535353535353
100,0.001432156973058049,0.0029622044432184675,-0.7425252525252526
80,0.01943082895343968,0.017312063470415175,-0.6922222222222223
100,0.12226428605964816,0.0029706240520072304,-0.7401262626262627
90,0.12472936868294313,0.007468910117558827,-0.6956060606060606
107,0.01110952313750019,0.000431415165246948,-0.4941161616161617
84,0.5513367873451993,0.003585004868381955,-0.7089393939393939
142,0.11311455008707612,0.0005688196111018185,-0.6069191919191919
108,0.00028004286089802565,0.0017086420152724162,-0.5934848484848484
134,0.0012216442444110617,0.0002754277157933216,-0.4574242424242424
103,0.00350761323468018,0.006708154343669187,-0.6877525252525253
153,0.9266635565335967,0.026384032818911617,-0.6706313131313131
77,0.039862395877481804,0.009599626341453829,-0.7076262626262626
114,2.036904203598123,0.00451913105298555,-0.7595707070707071
90,0.00867744950895086,0.0013912297229180942,-0.6475505050505052
115,2.522030146239835,0.004614170821631057,-0.715378787878788
122,9.973474605489029,0.0924715391528805,-0.7379292929292929
66,1.9995309862452169,0.026771230494971213,-0.6859090909090908
114,0.2818310742169754,0.011731356279996857,-0.7447727272727273
131,0.9890341252397328,0.005128280516237113,-0.7002525252525252
153,0.20567826953521964,0.014828631041807523,-0.724570707070707
147,0.05118446991666622,0.001122594815353149,-0.6648232323232324
160,9.393983356379918,0.00032021164699150804,-0.5
127,1.7036632822441726,0.029887239307224395,-0.7111616161616162
84,3.743763272634363,0.000784984873060513,-0.4709343434343435
51,0.5725932276986975,0.002292632177460239,-0.552020202020202
166,0.05644048070771959,3.835517417662966e-05,-0.5041666666666667
120,0.020322152750423574,0.07248598270374225,-0.7325
195,0.0757281654710109,0.03816559421281673,-0.6837626262626263
140,0.5653451704575363,0.0087743106798057,-0.7239141414141413
66,6.1984332112257485,0.0044494270956507475,-0.6302020202020201
95,0.008905275370458881,0.0001503549247618331,-0.5194949494949495
112,0.1918467760086867,0.018766480627867534,-0.7412878787878787
60,3.1340311556228864,0.006108404910013475,-0.6769191919191918
129,0.3854068495012136,1.6139516738201825e-05,-0.5
77,0.018921112850524755,0.03737351022336016,-0.7145202020202019
96,0.8844256369436037,0.0679266155288876,-0.7154040404040405
86,0.0022059818372267507,0.002961306610620939,-0.6542424242424242
72,0.0007613925850354546,0.00010428834259281062,-0.48568181818181816
104,1.3924793085185971,0.00020665248610219708,-0.5
189,0.00011110192804773287,0.001065514574723903,-0.660959595959596
145,0.005354327301459981,0.0005455307346096475,-0.5474242424242425
173,0.07546291590207524,0.012808682160020615,-0.7446717171717172
117,6.723660879422317,0.020686221655983546,-0.6936363636363636
111,0.17035371976278985,0.008356969686048038,-0.7522222222222223
136,0.3192557014690838,0.012143819209112809,-0.7214898989898989
125,0.26259105445441056,0.0016036068584700549,-0.7212878787878788
109,0.11268753891932391,0.008406147131537827,-0.7177020202020202
90,0.02673964167007882,0.002457404603917574,-0.6649242424242424
101,0.14152927863677575,0.0038641617021238023,-0.7476262626262626
120,0.6777223209839747,0.0063511243556788645,-0.7730555555555555
132,4.685660586768832,0.006652655808186706,-0.6845707070707071
118,2.3640762924831273,0.0007532663455866703,-0.6371212121212121
110,0.7217622128627891,0.0014039674729920525,-0.6631313131313131
124,1.2206781346699571,0.003545415965179305,-0.711969696969697
149,0.4417719638306608,0.0018857622470047448,-0.7340909090909091
156,0.2022705892709333,0.010396104289918745,-0.7275
97,0.09068453304675021,0.02369686590472508,-0.7369444444444444
139,7.984696624943942,0.059451665980852594,-0.7141161616161616
105,0.050134758683761424,0.005389044200018607,-0.7153535353535354
142,1.8169075698145964,0.00045189674862656354,-0.5186868686868686
160,0.011462778668527674,0.035000295560866757,-0.6948989898989899
86,3.1551863933736968,0.015728914143578118,-0.716969696969697
121,0.6441247074204389,0.0024046207262102084,-0.636010101010101
112,1.219980387669562,0.0007853783332714684,-0.5888636363636364
128,0.028288039931709284,0.0071883774042661615,-0.7736616161616162
79,0.015564016285285967,0.000322709268014194,-0.5109090909090909
133,0.0005688779978826304,0.09192337202597935,-0.6673232323232323
