hidden_layer_sizes,alpha,learning_rate_init,label
194,0.0003630311246093361,0.08948938809946091,-0.5244444444444445
85,1.2398832879018105e-05,0.00036826806894898106,-0.49777777777777776
88,0.18088572683468818,0.0010979958242632027,-0.49943820224719104
99,0.06527959809539668,0.028226168551496227,-0.5841604244694133
152,1.657972754275484,0.060642898495793914,-0.5
112,1.5945515260717447,0.03818099760761224,-0.5
118,0.5438977224884222,3.612765257682236e-05,-0.49160424469413233
177,0.026179270198555177,0.0008935696551362717,-0.5
65,2.150810931488258,0.026604094054201888,-0.5
117,1.3290738612231298e-05,0.0014406096330977056,-0.5
178,0.00023202026357750115,5.5224333758235254e-05,-0.5
51,7.3083605681096e-05,0.00019504525109583436,-0.5158208489388265
117,0.1300089384982463,0.040800179404565026,-0.5705493133583022
195,2.323893926323056,0.0005912842533371002,-0.5
140,0.0005189027312857364,1.8736544969024777e-05,-0.5023970037453185
135,1.252352203117611,0.0011297575903887382,-0.5
110,0.08181634997161327,0.0009375451808719517,-0.5
148,0.90536293071604,0.00011779436406273957,-0.4972097378277153
191,0.18802310118031898,0.052941889986465665,-0.545
173,0.00015043362783921129,9.548156166303619e-05,-0.5566292134831461
90,0.005259292711386278,0.008287501441755992,-0.5
100,0.004031624485868073,0.007107673170330271,-0.5
69,0.02079730312159648,0.011620023510789394,-0.5
127,7.446167686136388,0.003163649898213794,-0.5
101,0.0027906088238801694,0.019965299733335717,-0.5
76,0.05994856189398886,0.003460758847908902,-0.5
98,0.001842207451169579,0.0981805640266672,-0.5
164,5.996111923856038,0.015582067506081303,-0.5
60,0.36635390803380435,0.004224994680770597,-0.5
130,0.017530743123814058,0.07609444118794333,-0.5319444444444444
149,0.06269851736821849,0.09051628226986494,-0.5375
79,0.0008037461424953176,0.03116993890064428,-0.5
50,0.26709066612077703,0.0020415159158168033,-0.5
95,0.12175548181328741,0.0075625518567028404,-0.5
83,0.00970464350027962,0.04521350003898193,-0.5483333333333333
107,0.04186796134323752,0.014177308259922083,-0.5
119,0.008069803863965129,0.00043417063690001325,-0.5
122,0.518913713861743,0.025237768171100773,-0.5
141,0.0015404804708001782,0.005033041462974329,-0.5
156,4.1027772940683125,0.0023780474734997965,-0.5
91,3.9193399379658646e-05,0.057376438546650824,-0.6405493133583022
60,0.03503668939662373,0.012158942328177312,-0.5
106,0.1367790196545568,0.00023468763074799496,-0.49944444444444447
115,0.01508830263534607,1.0060223000272745e-05,-0.5
70,1.812295826928516e-05,0.06947727286259868,-0.5
85,8.380781413829761e-05,0.0016173628438482927,-0.5
58,5.745299799144703e-05,0.0006092755303746444,-0.5086048689138577
91,2.7368365400009193e-05,0.034308424140958464,-0.5125
77,0.0006190817189573927,0.05915269905522671,-0.5238826466916355
106,1.0623146874846772e-05,0.01932412196025728,-0.5
70,0.00014341885725336628,0.005952193410905683,-0.5
132,0.0010759398906753494,4.1798818904255565e-05,-0.4988888888888889
187,0.7143585415466223,0.009474911685520728,-0.5
138,3.9565745670767616e-05,1.8003035884668626e-05,-0.4955430711610487
54,2.9644241850513096,0.024885560098883274,-0.5
123,0.0035150752752323216,0.0474385413099686,-0.6444382022471911
159,0.00045129456260715756,0.04683016914548374,-0.511938202247191
144,0.0002541471369895571,0.09736748933526183,-0.52
167,0.00024580777535446267,0.0002540274541125371,-0.49943820224719104
123,0.00351075307029146,0.00013758566413561707,-0.5055368289637953
94,0.005495776226057535,8.134898879787417e-05,-0.4988888888888889
199,0.00010566680947286366,0.0007148244497188749,-0.5
112,1.6602486862315296e-05,0.0003973987554530387,-0.49944444444444447
180,0.0015486681614820764,0.002771047358819198,-0.5
100,0.00034429143126198797,0.0185161270684687,-0.5
130,0.02883409514284765,0.07220605667936669,-0.5369444444444444
89,0.09040560346836084,0.04119951028255481,-0.5
81,0.013467363934262429,0.010952298551036507,-0.5
74,1.4099739148038037,0.004552241197581683,-0.5
104,0.23430906078248273,0.030321493613357783,-0.5
110,0.005815171291598866,0.059177262214760794,-0.5922097378277155
64,0.002155673882553878,0.022143112354855082,-0.5
111,0.0074021233269760235,0.015764754318980737,-0.5
126,0.002514396596399979,0.0565124811452271,-0.6166666666666667
117,0.005098134902537875,0.08469600784069259,-0.6030493133583021
134,0.001045709330101779,0.006459846409910541,-0.5
127,0.00275564266365634,0.037449223486795746,-0.5
147,0.011630741358404209,0.0014243887477289364,-0.5
152,0.00016827421187711012,0.009162288287706806,-0.5
139,3.7093939983298675e-05,0.003443911700876287,-0.5
126,0.04507225621195404,0.054696019151611534,-0.5797159800249688
120,0.019348835294970532,0.09599971949559612,-0.6036048689138577
94,0.0008423591451610738,0.013834842055078237,-0.5
160,0.0005835163299453683,0.0471871621496207,-0.5213826466916356
86,5.949718982423306e-05,0.027860297319948952,-0.52
144,2.059074153465975e-05,0.0018874618732926587,-0.5
114,0.000105994876046284,0.005644217557462827,-0.5
170,0.00034124271100645235,0.01735257542463149,-0.5
102,0.003605564225662769,0.078124106635384,-0.552765293383271
136,0.0013532665222803103,0.008155820814969503,-0.5
109,0.0022932637023380755,0.0011508968770490484,-0.5
130,0.3787994922147911,0.01153045703340742,-0.5
96,0.00016948508986921326,0.004040826705593585,-0.5
123,1.1140899853943162e-05,0.035179799091201884,-0.5863888888888888
65,0.08230530119532474,0.021605871625872058,-0.5
155,0.026519777879734488,2.393619344630956e-05,-0.4972097378277153
142,0.0007375263066263093,0.06770271224821786,-0.5358333333333334
91,0.008807154625330164,0.09814970735392196,-0.5602777777777778
176,0.14936726092014788,0.0008050254419153977,-0.5
73,3.813533516751188e-05,0.0024721095331694623,-0.49833333333333335
98,0.0004646709914612423,0.013549240561084551,-0.5
80,0.00028414012246129187,0.024233167046058844,-0.5
185,0.04410465737949685,6.529894439628128e-05,-0.5124313358302123
115,8.740555735454606,0.0004985774007809558,-0.5
85,7.515579283221e-05,0.00031973594512060876,-0.4988826466916355
52,0.001233104122594205,0.051431413727168564,-0.5
104,0.0001121349757685661,0.04059640431224993,-0.5
163,2.417456715972931e-05,0.033217716941852334,-0.49943820224719104
