hidden_layer_sizes,alpha,learning_rate_init,label
164,0.0010343036251635003,9.329353923656288e-05,-0.4083333333333334
186,0.05248352573883671,1.411372111253211e-05,-0.3916666666666667
63,1.0038293794026822e-05,0.00044929762816752654,-0.6808333333333334
128,0.0013530764871879362,5.661189103076676e-05,-0.4533333333333333
139,0.00021847161561710919,0.008442622821405158,-0.7866666666666666
165,0.0025838920939190843,0.0011009366506390386,-0.8150000000000001
200,1.704413205124288e-05,3.922700551524496e-05,-0.6066666666666666
140,0.003296510514060342,4.4766880936034804e-05,-0.5
127,0.00010372649322266795,4.184828458579004e-05,-0.3449999999999999
110,0.0020827238447206583,0.006256106343017891,-0.8008333333333333
106,0.0012719817648890995,0.012758183949075063,-0.8308333333333332
84,0.0002883145946049742,0.001666290801951177,-0.8066666666666666
57,0.05892817209423534,1.8062785927431626e-05,-0.5425
134,0.040905940293720244,1.5936546344328788e-05,-0.4883333333333334
182,0.06161037165944013,9.398096851486762e-05,-0.45166666666666666
157,0.24307091530407265,0.010126485228148465,-0.8241666666666667
139,1.2275543342713976e-05,0.009965011101020684,-0.7999999999999999
102,0.014754040238923584,0.0013016679333995287,-0.775
190,0.0015374807645514178,0.0007972124099140161,-0.7849999999999999
128,0.22545965015241584,0.009386445528242587,-0.8125
83,4.040686205184553,0.08785656461266944,-0.8208333333333334
161,0.7761602490177534,0.046692019280579936,-0.8033333333333333
104,7.599574181347826,0.03421526693493915,-0.7458333333333333
86,0.6291339786405901,0.02316825431705562,-0.8058333333333334
114,0.009186397752743526,0.0031891880526379746,-0.7683333333333333
152,0.33038989924847273,0.08346459295162656,-0.7975
70,5.648926310886224e-05,0.01856387240271457,-0.8074999999999999
150,0.012181771202298112,0.00029189317127226215,-0.6616666666666666
172,0.00037688951115063694,0.0031042196302844614,-0.8075000000000001
115,1.9547002977721482,0.004163330080787415,-0.825
96,0.006083064141218638,0.01793496246241826,-0.7883333333333333
155,0.15701775106957194,0.04756951445242265,-0.8191666666666666
116,1.984032926727385,0.0002839245787030517,-0.49333333333333335
74,0.0007928532945776771,0.0029748365397698705,-0.79
93,4.598517665455178e-05,0.0006344937298420572,-0.7566666666666666
119,0.0006914637125182129,0.005029557921816257,-0.805
53,2.6000688687713795,0.0004030543245514336,-0.5
69,0.004131186997466573,0.0019204412234287349,-0.7925000000000001
106,0.01928564386474391,0.0001940829202016666,-0.55
121,0.00014848182604572778,0.004318521887988377,-0.8
91,9.010178947503672,0.028843355838556097,-0.8183333333333334
146,0.0316851671780244,0.01643939502298874,-0.8166666666666667
135,0.09896546582872039,0.0020136950338819,-0.7958333333333334
171,0.805369431459594,0.00012573294001787865,-0.7466666666666667
79,2.6991111900527018e-05,0.06464749889240802,-0.8
97,0.0005281075365254044,0.013556129884483238,-0.7741666666666667
126,0.0024794914998214936,0.0010562969840093156,-0.8058333333333334
63,0.0013810075939349983,0.007259923905026361,-0.7949999999999999
110,0.00017803764346800973,0.0006658380287668401,-0.7849999999999999
135,8.818325495789795e-05,0.005560586195883026,-0.8066666666666666
144,0.005353938375705182,2.1732938998171696e-05,-0.7441666666666666
88,0.02812895782687712,0.0015507908485089736,-0.775
60,1.620234776684985,0.011821858125974546,-0.7825000000000001
100,0.09260670226168367,0.03693018219855467,-0.8016666666666665
129,1.6648472065977153e-05,0.003963627779844118,-0.8025
109,4.906861856800767,0.0587821632819267,-0.7775000000000001
191,0.3733212307714974,0.008324322581113494,-0.82
80,0.00025156230290734774,0.002639886893119562,-0.7683333333333333
121,0.009089993013252997,0.0224004512884563,-0.8099999999999999
166,0.0004384545462368797,6.000900728648167e-05,-0.27749999999999997
50,0.001965119646960799,0.0004804749634434256,-0.5266666666666666
114,0.02018291937082884,0.0008648625356751764,-0.7391666666666665
142,0.05380331004606479,0.09582849642860443,-0.8175000000000001
180,0.1344291661660049,0.02684264728552,-0.7950000000000002
