max_iter,learning_rate,min_samples_leaf,l2_regularization,label
166,0.0018041915143431014,8,0.01598072012061023,-0.7500948317104842
88,0.11952844176246875,14,0.0019406511205982064,-0.87900889147586
171,0.004806161284424954,8,0.03140650459158515,-0.8140928007775645
46,0.0010400782538490761,25,0.00042257597840716086,-0.5
17,0.0010759540816040786,27,0.0007714576929683375,-0.5
97,0.001138037825965144,28,0.008675426344210466,-0.5
89,0.047349653482231475,36,0.033063143481505415,-0.8473845342833887
71,0.0013266295203174672,31,0.25235884001976755,-0.5
177,0.0025815861688082507,14,0.000539496680999685,-0.7902257450367031
160,0.7460242971904426,40,0.026340152942929716,-0.9098127554315851
180,0.008152067129292093,15,0.060863167055797786,-0.825486411497037
173,0.03934455144035533,40,0.12089148660755383,-0.8629087902182289
142,0.01178692573274668,37,0.009629146394086277,-0.8280934963392342
15,0.04774286235438039,2,0.5659441253213883,-0.8101064901601722
98,0.09096862179941326,4,0.0024885975541301926,-0.8729297984575141
146,0.32744220850143063,33,0.467676848376278,-0.9170004063303976
137,0.0015112227072083678,31,0.0018645067503041905,-0.6994219925921314
24,0.07038015295578814,8,0.00010087905103826738,-0.8274514290467279
146,0.04522967896741894,35,0.28304534643833196,-0.8631178728645018
100,0.03065124692562381,17,0.00023941555361979948,-0.8395879120972018
197,0.9449171931655467,40,0.9504387039638904,-0.9138955826266365
123,0.9608387686339334,22,0.10749803226683947,-0.883485985038883
196,0.3530194845123344,33,0.9380315754038502,-0.923220125749628
128,0.35267578152581386,39,0.3430420890826605,-0.9147561683806824
194,0.24360440055910484,32,0.8837247974628657,-0.9177038311386971
195,0.4124239924636301,22,0.12900139375838618,-0.9267652083461038
116,0.23644881050314304,34,0.5298413364476857,-0.9073498168791749
153,0.5501539492211658,28,0.9217263264609169,-0.9238012162830996
159,0.6282165874419948,22,0.10619284341914997,-0.9193907295006379
181,0.1624672879415178,18,0.15042958269289944,-0.9113024663586706
154,0.4913416981665268,20,0.0160316574344289,-0.9217952017448425
188,0.023663485387846777,25,0.0545620721382343,-0.8496789340099664
64,0.13557507505202984,29,0.00616991764080363,-0.871974297254616
114,0.017292819241470046,11,0.22808386295664185,-0.8304147120655097
133,0.20309299811414272,25,0.06341535625394051,-0.9082995027192883
